"tair_id","r_value"
"AT2G05890",0.556
"AT5G40340",0.556
"AT3G02190",0.556
"AT5G10730",0.556
"AT2G43310",0.556
"AT2G38465",0.555
"AT1G61690",0.555
"AT5G28510",0.555
"AT5G63610",0.555
"AT3G04390",0.555
"AT5G20790",0.555
"AT2G02650",0.555
"AT3G23605",0.555
"AT3G50380",0.554
"AT1G19930",0.554
"AT3G12680",0.554
"AT2G34570",0.554
"AT1G53970",0.554
"AT2G25550",0.554
"AT2G15010",0.553
"AT1G76290",0.553
"AT2G38530",0.553
"AT3G22980",0.553
"AT1G50680",0.553
"AT1G06060",0.553
"ATMG01410",0.552
"AT3G51180",0.552
"AT5G66930",0.552
"AT5G63050",0.552
"AT1G10160",0.552
"AT1G17640",0.552
"AT1G35190",0.552
"AT5G57790",0.552
"AT5G64780",0.552
"AT5G48340",0.551
"AT5G23180",0.551
"AT1G56410",0.551
"AT2G01190",0.551
"AT2G27410",0.551
"AT3G02100",0.551
"ATMG00130",0.551
"AT1G40123",0.551
"AT1G01990",0.551
"AT2G24050",0.551
"AT1G16270",0.55
"AT3G47950",0.55
"AT1G30935",0.55
"AT4G27410",0.55
"AT3G26440",0.55
"AT4G00320",0.55
"AT5G39620",0.55
"AT1G31750",0.549
"AT2G29090",0.549
"AT1G33700",0.549
"AT1G06320",0.549
"AT5G41660",0.549
"AT1G52630",0.548
"AT3G44780",0.548
"AT5G54170",0.548
"AT1G02250",0.548
"AT1G56290",0.548
"AT4G08000",0.548
"AT5G09590",0.548
"AT2G34450",0.548
"AT1G20690",0.548
"AT2G03820",0.547
"AT4G28320",0.547
"AT3G27700",0.547
"AT5G54540",0.547
"AT3G32080",0.547
"AT3G18310",0.547
"AT5G15680",0.547
"AT5G39230",0.546
"AT4G03040",0.546
"AT1G06410",0.546
"AT1G52380",0.546
"AT1G06010",0.546
"AT4G04000",0.546
"AT5G41580",0.546
"AT1G32810",0.546
"AT3G04100",0.546
"AT3G26480",0.546
"AT1G73220",0.546
"AT2G32050",0.546
"AT1G76900",0.545
"AT5G15420",0.545
"AT1G15720",0.545
"AT2G44990",0.545
"AT4G34620",0.545
"AT3G24800",0.545
"AT1G12935",0.545
"AT3G24150",0.545
"AT5G13390",0.545
"AT4G03850",0.545
"AT1G32320",0.545
"AT5G09530",0.544
"AT2G11010",0.544
"AT5G35830",0.544
"AT1G71980",0.544
"AT5G62830",0.544
"AT4G37180",0.544
"AT4G11310",0.544
"AT5G53970",0.544
"AT5G17680",0.544
"AT1G63210",0.543
"AT5G55470",0.543
"AT2G16680",0.543
"AT1G41900",0.543
"AT2G32000",0.543
"AT5G34895",0.543
"AT5G39440",0.543
"AT1G34370",0.543
"AT1G76850",0.543
"AT3G43290",0.543
"AT5G24350",0.543
"AT1G78310",0.543
"AT1G26870",0.543
"AT2G27520",0.542
"AT2G10900",0.542
"AT4G26980",0.542
"AT3G44820",0.542
"AT2G34790",0.542
"AT3G49300",0.542
"AT2G35550",0.542
"AT3G06895",0.542
"AT3G20340",0.542
"AT3G23560",0.542
"AT1G09380",0.542
"AT3G42350",0.541
"AT4G25580",0.541
"AT3G52340",0.541
"AT5G57610",0.541
"AT4G17530",0.541
"AT2G06950",0.541
"AT5G59340",0.541
"AT1G66240",0.54
"AT3G44500",0.54
"AT5G55090",0.54
"AT1G22985",0.54
"AT2G41020",0.54
"AT2G07693",0.539
"AT5G08190",0.539
"AT5G62090",0.539
"AT5G39610",0.539
"AT4G26290",0.539
"AT5G07290",0.539
"AT5G39630",0.539
"AT1G36240",0.539
"AT2G39170",0.539
"AT5G65660",0.539
"AT2G35736",0.538
"AT1G28640",0.538
"AT5G18840",0.538
"AT1G23780",0.538
"AT1G61950",0.538
"AT3G44440",0.538
"AT2G38900",0.537
"AT1G52920",0.537
"AT1G02580",0.537
"AT5G51650",0.537
"AT4G30935",0.537
"AT1G55170",0.536
"AT2G04580",0.536
"AT5G27760",0.536
"AT5G08350",0.535
"AT3G07380",0.535
"AT1G20670",0.535
"AT1G60620",0.535
"AT2G19270",0.534
"AT5G41560",0.534
"AT5G55370",0.534
"AT5G02130",0.534
"AT5G64270",0.534
"AT3G60640",0.534
"AT4G03160",0.534
"AT5G06210",0.534
"AT3G09330",0.534
"AT3G31360",0.533
"AT1G18720",0.533
"AT1G25380",0.533
"AT1G23640",0.533
"AT1G53100",0.533
"AT4G32920",0.533
"AT1G16030",0.533
"AT1G29220",0.533
"AT1G35770",0.533
"AT5G02070",0.532
"AT4G18920",0.532
"AT1G71350",0.532
"AT3G51500",0.532
"AT2G07677",0.532
"AT1G78095",0.532
"AT3G05880",0.532
"AT1G17790",0.532
"AT5G18540",0.532
"AT1G65630",0.532
"AT1G80090",0.532
"AT5G58660",0.531
"AT1G76970",0.531
"AT1G49740",0.531
"AT5G10300",0.531
"AT1G52840",0.531
"AT2G10740",0.531
"AT2G21410",0.531
"AT5G58020",0.53
"AT1G44960",0.53
"AT3G43140",0.53
"AT3G03520",0.53
"AT5G52680",0.53
"AT1G44350",0.529
"AT1G15830",0.529
"AT1G24938",0.529
"AT5G07360",0.529
"AT2G34160",0.529
"AT2G07682",0.529
"AT5G24316",0.529
"AT3G07565",0.529
"AT1G55870",0.529
"AT3G05070",0.528
"AT5G11760",0.528
"AT1G13810",0.528
"AT4G16680",0.528
"AT4G17585",0.528
"AT3G22710",0.528
"AT3G29210",0.528
"AT1G73440",0.527
"AT2G18360",0.527
"AT4G26200",0.527
"AT1G32260",0.527
"AT1G58220",0.527
"AT5G58160",0.527
"AT2G34630",0.527
"AT4G08800",0.526
"AT2G26140",0.526
"AT3G51540",0.526
"AT3G57960",0.526
"AT4G18800",0.526
"AT3G59900",0.525
"AT2G17640",0.525
"AT2G34330",0.525
"AT5G26970",0.525
"AT2G26135",0.524
"AT1G28135",0.524
"AT4G09110",0.524
"AT1G36550",0.524
"AT5G08090",0.524
"AT2G02760",0.524
"AT1G67500",0.524
"AT2G37780",0.524
"AT1G18500",0.524
"AT2G10140",0.524
"AT1G65520",0.523
"AT2G06110",0.523
"AT1G57670",0.523
"AT5G42560",0.523
"AT5G38670",0.523
"AT2G06190",0.523
"AT1G21660",0.523
"AT1G32610",0.523
"AT5G15880",0.523
"AT1G49810",0.523
"AT2G35990",0.522
"AT3G21560",0.522
"AT2G35750",0.522
"AT1G75950",0.522
"AT3G62260",0.522
"AT3G44510",0.522
"AT3G30490",0.521
"AT5G20310",0.521
"AT3G57340",0.521
"AT5G45428",0.521
"AT1G50910",0.52
"AT2G07739",0.52
"AT2G05270",0.52
"AT5G24930",0.519
"AT1G59500",0.519
"AT3G56500",0.519
"AT2G16800",0.519
"AT5G38260",0.519
"AT1G76800",0.519
"AT1G61830",0.519
"AT2G36060",0.519
"AT1G18310",0.519
"AT4G04530",0.519
"AT2G14530",0.519
"AT3G44410",0.518
"AT2G31450",0.518
"AT5G28130",0.518
"AT2G35510",0.518
"AT1G19730",0.518
"AT4G16500",0.518
"AT2G07663",0.518
"AT5G09330",0.517
"AT1G49960",0.517
"AT1G14760",0.517
"AT1G71695",0.517
"AT1G31960",0.517
"AT1G47220",0.517
"AT3G08640",0.517
"AT2G32710",0.517
"AT5G02580",0.517
"AT1G17080",0.517
"AT5G39140",0.517
"AT4G11980",0.516
"AT4G31740",0.516
"AT1G55500",0.516
"AT1G16770",0.516
"AT1G05330",0.515
"AT5G03450",0.515
"AT4G31670",0.515
"AT2G28980",0.515
"AT5G07890",0.515
"AT5G20760",0.515
"AT4G38070",0.514
"AT5G03220",0.514
"AT1G06630",0.514
"AT2G15810",0.514
"AT1G27570",0.514
"AT1G11170",0.514
"AT1G62700",0.514
"AT1G32310",0.514
"AT2G07110",0.513
"AT2G47570",0.513
"AT2G07715",0.513
"AT1G68070",0.513
"AT1G33420",0.513
"AT4G28130",0.513
"AT4G33800",0.513
"AT4G10150",0.513
"AT3G42900",0.513
"AT2G46060",0.512
"AT2G43500",0.512
"AT2G39100",0.512
"AT2G11390",0.512
"AT3G23260",0.512
"AT2G07695",0.512
"AT3G24220",0.512
"AT2G14850",0.512
"AT5G47480",0.512
"AT4G20400",0.511
"ATCG00860",0.511
"AT1G43970",0.511
"AT1G09810",0.511
"AT3G46760",0.511
"AT1G65640",0.511
"AT1G03910",0.511
"AT1G03990",0.511
"AT4G03390",0.51
"AT3G13250",0.51
"AT5G43490",0.51
"AT5G26020",0.51
"AT3G23540",0.51
"AT5G01030",0.51
"AT5G15290",0.51
"AT1G10260",0.51
"AT1G17510",0.51
"AT4G31630",0.509
"AT5G16760",0.509
"AT1G04860",0.509
"AT4G03440",0.509
"AT5G60350",0.509
"AT1G04920",0.509
"AT5G59060",0.509
"AT5G53240",0.509
"AT2G26420",0.509
"AT1G64930",0.508
"AT1G44085",0.508
"AT3G05500",0.508
"AT1G64110",0.508
"AT1G67210",0.508
"AT2G27370",0.508
"AT3G46980",0.508
"AT4G24690",0.508
"AT1G42410",0.507
"AT5G56800",0.507
"AT1G31930",0.507
"AT5G34900",0.507
"AT4G19500",0.507
"AT5G19350",0.507
"AT4G12130",0.507
"AT4G36910",0.507
"AT3G44530",0.507
"AT3G26000",0.507
"AT1G01150",0.507
"AT5G57050",0.506
"AT1G16810",0.506
"AT5G42570",0.506
"AT4G05340",0.506
"AT5G39480",0.506
"AT1G31830",0.506
"AT2G17030",0.506
"AT2G06010",0.506
"AT4G19860",0.506
"AT4G36670",0.505
"AT5G35540",0.505
"AT4G08370",0.505
"AT2G38380",0.505
"AT3G09910",0.505
"AT3G06170",0.505
"AT1G78320",0.505
"AT5G66420",0.504
"AT5G27800",0.504
"AT5G10510",0.504
"AT5G46620",0.504
"AT4G04590",0.504
"AT5G56020",0.504
"AT2G03330",0.504
"AT1G11190",0.504
"AT5G17490",0.504
"AT2G40630",0.504
"AT4G27250",0.504
"ATCG00220",0.504
"AT3G12940",0.504
"AT3G23490",0.504
"AT3G09670",0.503
"AT1G74860",0.503
"AT1G30640",0.503
"AT4G38880",0.503
"AT2G04740",0.503
"AT1G30880",0.503
"AT3G47930",0.503
"AT3G01170",0.503
"AT4G10350",0.502
"AT1G60680",0.502
"AT1G19200",0.502
"AT5G04880",0.502
"AT1G23440",0.502
"AT5G67480",0.502
"AT2G33150",0.502
"AT5G11310",0.502
"AT5G65520",0.502
"AT2G32120",0.502
"AT5G47260",0.502
"AT2G24010",0.502
"AT3G01490",0.502
"AT3G42190",0.502
"AT4G29660",0.501
"AT5G52880",0.501
"AT5G01960",0.501
"AT3G42990",0.501
"AT4G03120",0.501
