"tair_id","r_value"
"AT1G01900",0.592
"AT4G09610",0.592
"AT1G02590",0.592
"AT4G11180",0.591
"AT3G14130",0.591
"AT4G26460",0.591
"AT4G29960",0.591
"AT1G71695",0.591
"AT1G08990",0.591
"AT4G38580",0.591
"AT4G29240",0.591
"AT5G14170",0.591
"AT4G29580",0.591
"AT3G02480",0.591
"AT5G10940",0.591
"AT1G49390",0.591
"AT2G46800",0.591
"AT2G31510",0.591
"AT4G33560",0.591
"AT4G23070",0.59
"AT4G22360",0.59
"AT5G06760",0.59
"AT3G51750",0.59
"AT3G62880",0.59
"AT5G63190",0.59
"AT4G03200",0.589
"AT5G65890",0.589
"AT5G04000",0.589
"AT1G50420",0.589
"AT3G27580",0.589
"AT3G05260",0.588
"AT3G57080",0.588
"AT5G53280",0.588
"AT3G12800",0.588
"AT1G44960",0.588
"AT5G62200",0.588
"AT4G38810",0.588
"AT2G27260",0.588
"AT1G73020",0.588
"AT5G19150",0.588
"AT4G34320",0.588
"AT1G73960",0.588
"AT3G22680",0.587
"AT4G15400",0.587
"AT3G15480",0.587
"AT1G52740",0.587
"AT2G38450",0.587
"AT4G34890",0.587
"AT4G35590",0.586
"AT3G03530",0.586
"AT3G15990",0.586
"AT2G20310",0.586
"AT1G02680",0.586
"AT1G80940",0.586
"AT1G09960",0.586
"AT1G77280",0.586
"AT5G25350",0.586
"AT1G01170",0.586
"AT5G44700",0.585
"AT5G57610",0.585
"AT2G42450",0.585
"AT1G01240",0.585
"AT3G15670",0.585
"AT1G30500",0.584
"AT5G03280",0.584
"AT1G21790",0.584
"AT2G43210",0.584
"AT3G29190",0.584
"AT3G12580",0.583
"AT3G21860",0.583
"AT1G19530",0.583
"AT1G07360",0.583
"AT5G36680",0.583
"AT2G05630",0.583
"AT5G42060",0.583
"AT2G43390",0.583
"AT2G03690",0.583
"AT2G43250",0.583
"AT5G51760",0.583
"AT3G07530",0.583
"AT1G29760",0.583
"AT5G46400",0.583
"AT5G51130",0.583
"AT3G58680",0.582
"AT3G47850",0.582
"AT1G01480",0.582
"AT5G49320",0.582
"AT1G30840",0.582
"AT3G08860",0.582
"AT3G60650",0.582
"AT4G17280",0.582
"AT3G22500",0.582
"AT5G17040",0.582
"AT1G47340",0.581
"AT4G28760",0.581
"AT1G27570",0.581
"AT4G33240",0.581
"AT5G53440",0.581
"AT5G44080",0.58
"AT2G18370",0.58
"AT4G36360",0.58
"AT2G40170",0.58
"AT5G57550",0.58
"AT4G12000",0.58
"AT3G12920",0.58
"AT5G45980",0.579
"AT5G02910",0.579
"AT5G57260",0.579
"AT5G43260",0.579
"AT2G28290",0.579
"AT2G19930",0.579
"AT4G30400",0.579
"AT1G11020",0.579
"AT5G05320",0.579
"AT1G49810",0.579
"AT3G03620",0.579
"AT1G48950",0.578
"AT1G57540",0.578
"AT1G79460",0.578
"AT1G16810",0.578
"AT2G42560",0.578
"AT2G45210",0.578
"AT2G33070",0.578
"AT3G23340",0.578
"AT5G55970",0.578
"AT2G29090",0.578
"AT3G05510",0.578
"AT3G51120",0.577
"AT1G14930",0.577
"AT1G80010",0.577
"AT1G74860",0.577
"AT5G54260",0.577
"AT5G03180",0.577
"AT4G23630",0.577
"AT3G26750",0.577
"AT1G07150",0.576
"AT2G01400",0.576
"AT4G12700",0.576
"AT1G54870",0.576
"AT4G11800",0.576
"AT4G20850",0.576
"AT2G38820",0.576
"AT3G03270",0.576
"AT2G26000",0.575
"AT5G63750",0.575
"AT5G49820",0.575
"AT4G13630",0.575
"AT3G15352",0.575
"AT2G46950",0.575
"AT1G48580",0.575
"AT5G35660",0.575
"AT1G11720",0.575
"AT5G04410",0.575
"AT1G29160",0.574
"AT2G34200",0.574
"AT3G18610",0.574
"AT3G09560",0.574
"AT1G05410",0.574
"AT5G45630",0.574
"AT2G20370",0.574
"AT1G72480",0.574
"AT2G35750",0.574
"AT5G65540",0.574
"AT2G17840",0.574
"AT1G28650",0.574
"AT5G03070",0.573
"AT1G33490",0.573
"AT2G41280",0.573
"AT1G62340",0.573
"AT2G29380",0.573
"AT2G38710",0.573
"AT3G08020",0.572
"AT4G36210",0.572
"AT3G51050",0.572
"AT3G49950",0.572
"AT5G66660",0.572
"AT4G17180",0.572
"AT1G28170",0.572
"AT5G37710",0.572
"AT1G58220",0.572
"AT1G08170",0.572
"AT1G11590",0.571
"AT1G15110",0.571
"AT3G46980",0.571
"AT3G48050",0.571
"AT5G12190",0.571
"AT3G52370",0.571
"AT3G02190",0.571
"AT5G44150",0.571
"AT2G15325",0.571
"AT4G29330",0.571
"AT1G75830",0.571
"AT1G53950",0.57
"AT1G73410",0.57
"AT4G20140",0.57
"AT5G03640",0.57
"AT5G09970",0.57
"AT1G75810",0.57
"AT2G47180",0.57
"AT2G21470",0.569
"AT3G09310",0.569
"AT3G50990",0.569
"AT1G69960",0.569
"AT3G25110",0.569
"AT1G60620",0.569
"AT5G56510",0.569
"AT1G03905",0.569
"AT4G17420",0.569
"AT4G30935",0.569
"AT1G68450",0.569
"AT4G25170",0.569
"AT1G69820",0.569
"AT5G40960",0.569
"AT4G28260",0.568
"AT4G07990",0.568
"AT2G43050",0.568
"AT1G77940",0.568
"AT1G17080",0.568
"AT5G20430",0.568
"AT4G15630",0.568
"AT2G24010",0.567
"AT1G75210",0.567
"AT4G36650",0.567
"AT3G57120",0.567
"AT3G54140",0.567
"AT1G61140",0.567
"AT3G09690",0.567
"AT1G72200",0.566
"AT2G04760",0.566
"AT2G17650",0.566
"AT2G34250",0.566
"AT1G15050",0.566
"AT4G11600",0.566
"AT5G05350",0.565
"AT4G11220",0.565
"AT2G02880",0.565
"AT1G17760",0.565
"AT1G73220",0.565
"AT4G02690",0.565
"AT5G26010",0.565
"AT1G76970",0.565
"AT1G18610",0.565
"AT3G24800",0.564
"AT1G28470",0.564
"AT5G09300",0.564
"AT3G12480",0.564
"AT2G13230",0.564
"AT2G02760",0.564
"AT1G02890",0.564
"AT5G65550",0.564
"AT4G36620",0.564
"AT5G63760",0.563
"AT5G65140",0.563
"AT5G11310",0.563
"AT4G10270",0.563
"AT1G67600",0.563
"AT3G14880",0.563
"AT4G12960",0.562
"AT5G03415",0.562
"AT5G66400",0.562
"AT3G06360",0.562
"AT4G30080",0.562
"AT2G01740",0.562
"AT4G17840",0.562
"AT5G45770",0.562
"AT1G77520",0.562
"AT3G52420",0.561
"AT5G16970",0.561
"AT5G64730",0.561
"AT1G65880",0.561
"AT1G36540",0.561
"AT1G26400",0.561
"AT5G37730",0.561
"AT5G05220",0.561
"AT5G56020",0.561
"AT3G58550",0.561
"AT1G56580",0.561
"AT2G44690",0.56
"AT4G03930",0.56
"AT1G32870",0.56
"AT3G02890",0.56
"AT1G69790",0.56
"AT3G08900",0.56
"AT2G31990",0.56
"AT5G49350",0.559
"ATMG00080",0.559
"AT3G13780",0.559
"AT3G22340",0.559
"AT1G73980",0.558
"AT2G36060",0.558
"AT1G21380",0.558
"ATMG01240",0.558
"AT1G71910",0.558
"AT4G01430",0.557
"AT5G09250",0.557
"AT5G63560",0.557
"AT5G66930",0.557
"AT5G38840",0.557
"AT1G10690",0.557
"AT3G56660",0.557
"AT5G02130",0.557
"AT3G19910",0.557
"AT5G50790",0.557
"AT5G47530",0.557
"AT2G42830",0.557
"AT1G24290",0.557
"AT5G01075",0.557
"AT5G64530",0.556
"AT2G21930",0.556
"AT4G38050",0.556
"AT3G10780",0.556
"AT2G18550",0.556
"AT1G79320",0.556
"AT3G02580",0.556
"AT4G18130",0.555
"AT4G25580",0.555
"AT5G40540",0.555
"AT4G25800",0.555
"AT2G46750",0.555
"AT5G59100",0.555
"AT5G07050",0.555
"AT1G50650",0.555
"AT2G07812",0.555
"AT3G15580",0.554
"AT1G66410",0.554
"AT2G48130",0.554
"AT1G61440",0.554
"AT5G55390",0.554
"AT1G43160",0.554
"AT1G14940",0.554
"AT2G29370",0.554
"AT2G39170",0.554
"AT2G31450",0.554
"AT5G39850",0.553
"AT2G31945",0.553
"AT1G24430",0.553
"AT4G18870",0.553
"AT2G36670",0.553
"AT5G13600",0.553
"AT4G22430",0.553
"AT5G28040",0.552
"AT1G14660",0.552
"AT5G15180",0.552
"AT1G15950",0.552
"AT5G65830",0.552
"AT2G06005",0.552
"AT2G31980",0.552
"AT1G78420",0.552
"AT4G29820",0.552
"AT3G05070",0.552
"AT1G70840",0.552
"AT1G80400",0.552
"AT1G66770",0.551
"AT5G38530",0.551
"AT5G65100",0.551
"AT2G17570",0.551
"AT5G49580",0.551
"AT2G47820",0.551
"AT5G49250",0.551
"AT5G13330",0.551
"AT3G07790",0.551
"AT5G39720",0.551
"AT3G52340",0.551
"AT2G27330",0.55
"AT5G56480",0.55
"AT4G27420",0.55
"AT3G08640",0.55
"AT3G21370",0.55
"AT3G44530",0.55
"AT2G04063",0.55
"AT2G42950",0.55
"AT5G45370",0.55
"AT4G38980",0.55
"AT5G55470",0.55
"AT4G15415",0.55
"AT5G42740",0.549
"AT1G73080",0.549
"AT1G79230",0.549
"AT1G53170",0.549
"AT2G04550",0.549
"AT5G44670",0.549
"AT5G60630",0.549
"AT2G16485",0.549
"AT5G23680",0.549
"AT2G24260",0.549
"AT3G28920",0.549
"AT1G21670",0.548
"AT1G09370",0.548
"AT3G29630",0.548
"AT5G42560",0.548
"AT3G07160",0.548
"AT1G22190",0.548
"AT2G45140",0.548
"AT2G07673",0.547
"AT3G51510",0.547
"AT4G22850",0.547
"AT2G18640",0.547
"AT2G30680",0.547
"AT3G46230",0.547
"AT4G02890",0.547
"AT2G01029",0.546
"AT2G41020",0.546
"AT2G20170",0.546
"AT3G10450",0.546
"AT1G06780",0.546
"AT5G62150",0.546
"AT1G55080",0.545
"AT2G07664",0.545
"AT1G52520",0.545
"AT5G65520",0.545
"AT5G56100",0.545
"AT4G27680",0.545
"AT5G44240",0.545
"AT4G17160",0.545
"AT3G05020",0.545
"AT2G38420",0.544
"AT3G06420",0.544
"AT2G07716",0.544
"AT3G02740",0.544
"AT4G19390",0.544
"AT3G19470",0.544
"AT5G14440",0.544
"AT1G31150",0.544
"AT3G48860",0.544
"AT2G25690",0.543
"AT2G34960",0.543
"AT1G60940",0.543
"AT2G18510",0.542
"AT4G35240",0.542
"AT1G08570",0.542
"AT3G61930",0.542
"AT2G46660",0.542
"AT4G14430",0.542
"AT4G02350",0.542
"AT2G29300",0.542
"AT4G21110",0.541
"AT3G10350",0.541
"AT2G03040",0.541
"AT2G40460",0.541
"AT5G23650",0.541
"AT5G09520",0.541
"AT4G17660",0.54
"AT5G04370",0.54
"AT1G78310",0.54
"AT2G38340",0.54
"AT4G25750",0.54
"AT3G58060",0.54
"AT1G77360",0.539
"AT1G73380",0.539
"AT4G26000",0.539
"AT3G17310",0.539
"AT3G21380",0.539
"AT2G39100",0.539
"AT4G19400",0.539
"AT2G32220",0.538
"AT5G10300",0.538
"AT4G08530",0.538
"AT1G17870",0.538
"AT5G54020",0.538
"AT5G54530",0.538
"AT5G56240",0.538
"AT1G73290",0.538
"AT2G26140",0.537
"AT1G17390",0.537
"AT5G09990",0.537
"AT5G23780",0.537
"AT5G04530",0.537
"AT3G01100",0.537
"AT5G44280",0.537
"AT4G22770",0.537
"AT3G18490",0.537
"AT3G17140",0.537
"AT5G62480",0.537
"AT4G35480",0.536
"AT2G27090",0.536
"AT3G52550",0.536
"AT5G01200",0.536
"AT5G52980",0.536
"AT2G36270",0.536
"AT4G31540",0.536
"AT2G44100",0.536
"AT4G28550",0.536
"AT5G23330",0.536
"AT4G01320",0.536
"AT1G32610",0.535
"AT2G19810",0.535
"AT4G38410",0.535
"AT3G29420",0.535
"AT1G07430",0.535
"AT4G04460",0.535
"AT4G04760",0.535
"AT2G07686",0.535
"AT5G16550",0.535
"AT5G48340",0.535
"AT2G44630",0.535
"AT4G18920",0.535
"AT4G18425",0.534
"AT5G64260",0.534
"AT3G03180",0.534
"AT5G06360",0.534
"AT4G24110",0.534
"AT4G24430",0.534
"AT5G21040",0.534
"AT4G17060",0.533
"AT4G37950",0.533
"AT5G37680",0.533
"AT5G04040",0.533
"AT5G38470",0.533
"AT1G17310",0.533
"AT3G54000",0.533
"AT2G44730",0.533
"AT4G31760",0.532
"AT3G54680",0.532
"AT5G65170",0.532
"AT3G11920",0.532
"AT4G30590",0.531
"AT4G01790",0.531
"AT1G61690",0.531
"AT2G07727",0.531
"AT3G11930",0.531
"AT1G62210",0.531
"AT5G67490",0.531
"AT4G39130",0.531
"AT2G35540",0.531
"AT5G35550",0.531
"AT2G33310",0.531
"AT4G38350",0.53
"AT3G10250",0.53
"AT4G22920",0.53
"AT5G18220",0.53
"AT1G48970",0.53
"AT1G67500",0.53
"AT1G75730",0.53
"AT4G27550",0.53
"AT2G05660",0.53
"AT2G45720",0.529
"AT1G60140",0.529
"AT5G07290",0.529
"AT3G44540",0.529
"ATMG00010",0.529
"AT2G31360",0.529
"AT5G63905",0.528
"AT3G22490",0.528
"AT5G56910",0.528
"AT3G50320",0.528
"AT5G27210",0.528
"AT5G54170",0.528
"AT5G63620",0.528
"AT5G07000",0.528
"AT5G62540",0.528
"AT2G47200",0.528
"AT2G03280",0.528
"AT2G06010",0.527
"AT3G60930",0.527
"AT1G62500",0.527
"AT5G49690",0.527
"AT1G26870",0.527
"AT2G44990",0.527
"AT2G22090",0.527
"AT3G44110",0.527
"AT1G20140",0.526
"AT1G15130",0.526
"AT3G02040",0.526
"AT1G09550",0.526
"AT1G03970",0.526
"AT3G30210",0.526
"AT3G56580",0.526
"AT3G43110",0.526
"AT4G24220",0.525
"AT2G31130",0.525
"AT1G24540",0.525
"AT4G05320",0.525
"AT3G23605",0.524
"AT1G48120",0.524
"AT5G11020",0.524
"AT5G06980",0.524
"AT1G67920",0.524
"AT5G38400",0.524
"AT2G29940",0.524
"AT3G01070",0.524
"AT4G16640",0.524
"AT5G63280",0.523
"AT5G58160",0.523
"AT5G42780",0.523
"AT5G67600",0.523
"AT1G71430",0.523
"AT1G22170",0.523
"AT1G23070",0.523
"AT5G47090",0.523
"AT1G54150",0.523
"AT3G04660",0.523
"AT1G47610",0.523
"AT1G74370",0.522
"AT4G33700",0.522
"AT2G34570",0.522
"AT1G61780",0.522
"AT3G04350",0.522
"AT5G25520",0.522
"AT1G77000",0.522
"AT4G02340",0.522
"AT3G59840",0.522
"AT4G30380",0.521
"AT2G37120",0.521
"AT1G03910",0.521
"AT1G62010",0.521
"AT1G68250",0.521
"AT3G12680",0.521
"AT5G06440",0.521
"AT3G45130",0.521
"AT2G16090",0.521
"AT1G70780",0.521
"AT3G18180",0.52
"AT5G17960",0.52
"AT2G07724",0.52
"AT1G66650",0.52
"AT1G43970",0.52
"AT5G49930",0.52
"AT2G36210",0.52
"AT2G31760",0.52
"AT4G33740",0.52
"AT2G17760",0.52
"AT2G28330",0.519
"AT1G24800",0.519
"AT5G17570",0.519
"AT4G29660",0.519
"AT5G11530",0.519
"AT5G50480",0.519
"AT2G14690",0.519
"AT4G21810",0.519
"AT4G34040",0.519
"AT2G18070",0.518
"AT1G27950",0.518
"AT4G38170",0.518
"AT4G17530",0.518
"AT1G03030",0.518
"AT2G27490",0.518
"AT4G22740",0.518
"AT1G02140",0.517
"AT1G51640",0.517
"AT3G16740",0.517
"AT1G16490",0.517
"AT5G07890",0.517
"AT1G27220",0.517
"AT1G16510",0.516
"AT4G28190",0.516
"AT5G62740",0.516
"AT3G02400",0.516
"AT5G39660",0.516
"AT5G63200",0.516
"AT1G03990",0.516
"AT1G03770",0.516
"AT4G35860",0.516
"AT1G02750",0.515
"AT5G15940",0.515
"AT3G12010",0.515
"AT2G43760",0.515
"AT1G64900",0.515
"AT4G24690",0.515
"AT2G07722",0.515
"AT3G60700",0.515
"AT1G33230",0.515
"AT4G16180",0.514
"AT3G63220",0.514
"AT5G64270",0.514
"AT2G18630",0.514
"AT2G42670",0.514
"AT3G22440",0.514
"AT1G73440",0.514
"AT1G79580",0.514
"AT4G15460",0.514
"AT3G42860",0.514
"AT3G23920",0.513
"AT2G24170",0.513
"AT1G16270",0.513
"AT5G62400",0.513
"AT1G37060",0.512
"AT3G03210",0.512
"AT3G52610",0.512
"AT1G78220",0.512
"AT5G13010",0.512
"AT2G42400",0.512
"AT5G42090",0.512
"AT1G04645",0.512
"AT3G11410",0.512
"AT5G53090",0.512
"AT3G06290",0.511
"AT4G08170",0.511
"AT2G35330",0.511
"AT3G13330",0.511
"AT4G38500",0.511
"AT5G11100",0.511
"AT4G11860",0.511
"AT4G24130",0.511
"AT5G39100",0.511
"AT2G14095",0.51
"AT5G38960",0.51
"AT2G14530",0.51
"AT4G21350",0.51
"AT5G08190",0.51
"AT5G59960",0.51
"AT2G24580",0.51
"AT3G14710",0.51
"AT1G45150",0.51
"AT1G21140",0.51
"AT3G56870",0.51
"AT5G23230",0.509
"ATMG00680",0.509
"AT2G01710",0.509
"AT2G01080",0.509
"AT5G43710",0.509
"AT2G20750",0.509
"AT1G29220",0.509
"AT1G30100",0.509
"AT3G49490",0.509
"AT2G22910",0.509
"AT5G02850",0.508
"AT2G07000",0.508
"AT3G28720",0.508
"AT1G52920",0.508
"AT4G29800",0.508
"AT3G01770",0.507
"AT5G35330",0.507
"AT3G29080",0.507
"AT5G03190",0.507
"AT4G05050",0.507
"AT3G21650",0.507
"AT1G48090",0.507
"AT5G43490",0.506
"AT2G45900",0.506
"AT3G52110",0.506
"AT1G55870",0.506
"AT1G20270",0.506
"AT1G24600",0.506
"AT3G02990",0.506
"AT5G39440",0.506
"AT4G32960",0.506
"AT4G03790",0.506
"AT2G44525",0.506
"AT5G44000",0.505
"AT1G55250",0.505
"AT3G63400",0.505
"AT5G43390",0.505
"AT1G17520",0.505
"AT1G74460",0.505
"AT1G49650",0.505
"AT3G57780",0.505
"AT5G51160",0.505
"AT4G05240",0.505
"AT3G03170",0.505
"AT4G38780",0.505
"AT1G15910",0.504
"AT4G08310",0.504
"AT2G40930",0.504
"AT2G07697",0.504
"AT2G45260",0.504
"AT5G50460",0.504
"AT5G07360",0.504
"AT1G76590",0.504
"AT3G12650",0.504
"AT1G79610",0.504
"AT3G58070",0.504
"AT4G16610",0.503
"AT2G17640",0.503
"AT2G03330",0.503
"AT1G27730",0.503
"AT1G07040",0.503
"AT1G30880",0.503
"AT3G51890",0.502
"AT5G08450",0.502
"AT2G22520",0.502
"AT2G07721",0.502
"AT5G59340",0.502
"AT4G32620",0.502
"ATMG01400",0.502
"AT4G23840",0.502
"AT1G16030",0.502
"AT2G40330",0.502
"AT5G01440",0.502
"AT1G33265",0.501
"AT5G23110",0.501
"AT3G17860",0.501
"AT3G29270",0.501
"AT4G00270",0.501
"AT5G55320",0.501
"AT5G12030",0.501
