"tair_id","r_value"
"AT1G04000",0.557
"AT4G22100",0.556
"AT3G29420",0.556
"AT3G50970",0.556
"AT1G09550",0.556
"AT5G42740",0.556
"AT1G16850",0.556
"AT5G04370",0.556
"AT2G01470",0.555
"AT3G30210",0.555
"AT3G21865",0.555
"AT5G44310",0.554
"AT3G50650",0.554
"AT3G27580",0.554
"AT5G52420",0.554
"AT3G18180",0.553
"AT4G24130",0.553
"AT1G27950",0.553
"AT1G69340",0.553
"AT5G35550",0.553
"AT3G57780",0.553
"AT2G31760",0.553
"AT3G43110",0.553
"AT1G54110",0.553
"AT4G04760",0.552
"AT4G12280",0.552
"AT1G17390",0.552
"AT4G03790",0.552
"AT5G38840",0.552
"AT5G44260",0.551
"AT3G01400",0.551
"AT2G28420",0.551
"AT3G12400",0.551
"AT5G38960",0.551
"AT2G33590",0.551
"AT3G11920",0.551
"AT5G07050",0.551
"AT1G21140",0.551
"AT5G03860",0.551
"AT1G15950",0.551
"AT3G22110",0.551
"AT3G15352",0.55
"AT1G32400",0.55
"AT5G55750",0.55
"AT5G21010",0.55
"AT4G10660",0.55
"AT5G11020",0.55
"AT1G15910",0.55
"AT5G10510",0.55
"AT2G31980",0.549
"AT2G01029",0.549
"AT5G58210",0.549
"AT5G67490",0.549
"AT3G60700",0.548
"AT2G29940",0.548
"AT3G21430",0.548
"AT1G07500",0.548
"AT4G12000",0.548
"AT5G50580",0.548
"AT4G18520",0.548
"AT1G21670",0.548
"AT2G14095",0.548
"AT5G42290",0.548
"AT5G17580",0.548
"AT3G01650",0.547
"AT1G32360",0.547
"AT4G14190",0.547
"AT1G62790",0.547
"AT2G20750",0.547
"AT5G45160",0.547
"AT3G58070",0.546
"AT5G01160",0.546
"AT5G38400",0.546
"AT3G05070",0.546
"AT4G02890",0.546
"AT2G40170",0.545
"AT5G56020",0.545
"AT5G16320",0.545
"AT2G43250",0.545
"AT2G25220",0.545
"AT2G04760",0.545
"AT5G23650",0.545
"AT4G24560",0.544
"AT5G62740",0.544
"AT5G60610",0.544
"AT3G58450",0.544
"AT1G77950",0.544
"ATMG01400",0.544
"AT5G55320",0.544
"AT2G07697",0.543
"AT3G51120",0.543
"AT5G05710",0.543
"AT1G77580",0.543
"AT1G01470",0.543
"AT5G05350",0.543
"AT2G14690",0.543
"AT2G27330",0.543
"AT1G24460",0.543
"AT1G44414",0.543
"AT2G45720",0.543
"AT3G51810",0.543
"AT5G03190",0.542
"AT1G15050",0.542
"AT1G32310",0.542
"AT3G52090",0.542
"AT5G60220",0.542
"AT3G52290",0.542
"AT1G04645",0.542
"AT2G38490",0.542
"AT5G43260",0.542
"AT1G44090",0.541
"AT2G16580",0.541
"AT4G27530",0.541
"AT4G33670",0.541
"AT1G76860",0.541
"AT5G14940",0.541
"AT1G22590",0.541
"AT5G22875",0.541
"AT2G47330",0.54
"AT2G44630",0.54
"AT2G44525",0.54
"AT2G05660",0.54
"AT5G65890",0.54
"AT1G07310",0.54
"AT2G45900",0.54
"AT1G49740",0.539
"AT5G45310",0.539
"AT4G29800",0.539
"AT3G50320",0.539
"AT3G58060",0.539
"AT1G10690",0.539
"AT3G04660",0.539
"AT5G03640",0.539
"AT5G52860",0.539
"AT1G43970",0.539
"AT4G05320",0.539
"AT1G22670",0.539
"AT2G28330",0.538
"AT2G13230",0.538
"AT5G63530",0.538
"AT5G63905",0.538
"AT1G74460",0.538
"AT1G73080",0.538
"AT1G11960",0.538
"AT4G35560",0.538
"AT4G18530",0.538
"AT4G03340",0.538
"AT5G58650",0.537
"AT4G38580",0.537
"AT5G65180",0.537
"AT1G79580",0.537
"AT5G60130",0.537
"AT1G18610",0.537
"AT3G07790",0.537
"AT2G47280",0.537
"AT1G02720",0.537
"AT4G30380",0.537
"AT3G54540",0.536
"AT4G03630",0.536
"AT1G36060",0.536
"AT2G20310",0.536
"AT4G02350",0.535
"AT1G68250",0.535
"ATMG00680",0.535
"AT2G22900",0.534
"AT1G77450",0.534
"AT1G26400",0.534
"AT2G41280",0.534
"AT2G21240",0.534
"AT5G39100",0.534
"AT3G17640",0.534
"AT1G74860",0.534
"AT3G29080",0.533
"AT4G40030",0.533
"AT1G01720",0.533
"AT1G01120",0.533
"AT1G05150",0.533
"AT4G21080",0.533
"AT5G54260",0.533
"AT5G23780",0.532
"AT5G47810",0.532
"AT5G01180",0.532
"AT4G12230",0.532
"AT1G49700",0.532
"AT2G38480",0.532
"AT5G49280",0.531
"AT1G72190",0.531
"AT3G22340",0.531
"AT5G12420",0.531
"AT3G26480",0.531
"AT5G48720",0.531
"AT4G09610",0.53
"AT3G43290",0.53
"AT1G62900",0.53
"AT4G02340",0.53
"AT1G72680",0.53
"AT1G62990",0.53
"AT4G28110",0.53
"AT5G65070",0.53
"AT4G11800",0.529
"AT5G46880",0.529
"AT3G53040",0.529
"AT2G46370",0.529
"AT1G61780",0.529
"AT5G46400",0.529
"AT5G43770",0.528
"AT1G20270",0.528
"AT2G20770",0.528
"AT5G14030",0.528
"AT3G51540",0.528
"AT5G14170",0.527
"AT1G07150",0.527
"AT2G06020",0.527
"AT2G30070",0.527
"AT3G12580",0.527
"AT1G33060",0.527
"AT2G36210",0.526
"AT4G12910",0.526
"AT2G40160",0.526
"AT2G33070",0.526
"AT3G02630",0.526
"AT1G67730",0.526
"AT5G25350",0.526
"AT5G16340",0.526
"AT2G31940",0.526
"AT2G21930",0.525
"AT2G17520",0.525
"AT2G04970",0.525
"AT2G07724",0.524
"AT4G00270",0.524
"AT1G22600",0.524
"AT1G73440",0.524
"AT2G02760",0.524
"AT4G33740",0.524
"AT3G12650",0.524
"AT2G42670",0.524
"AT5G52500",0.523
"AT2G35300",0.523
"AT5G60140",0.523
"AT5G54760",0.523
"AT5G49700",0.523
"AT1G75620",0.523
"AT2G03370",0.523
"AT3G18230",0.523
"AT1G78220",0.523
"AT5G51280",0.523
"AT3G19920",0.523
"AT2G29065",0.523
"AT2G43950",0.523
"AT1G27570",0.523
"AT4G23630",0.522
"AT5G56240",0.522
"AT1G55190",0.522
"AT5G42090",0.522
"AT1G69960",0.522
"AT5G48340",0.522
"AT3G01175",0.522
"AT5G13900",0.522
"AT2G44310",0.521
"AT3G16270",0.521
"AT4G11400",0.521
"AT5G11530",0.521
"AT3G15500",0.521
"AT2G34960",0.521
"AT5G52300",0.52
"AT1G01170",0.52
"AT5G04660",0.52
"AT5G47400",0.52
"AT2G22000",0.52
"AT5G10630",0.519
"AT4G38980",0.519
"AT1G19970",0.519
"AT5G15940",0.519
"AT1G58470",0.519
"AT1G68460",0.519
"AT4G13010",0.519
"AT2G39500",0.519
"AT1G31100",0.519
"AT5G08560",0.519
"AT5G09370",0.518
"AT1G17090",0.518
"AT3G02400",0.518
"AT5G20150",0.518
"AT4G19320",0.518
"AT2G24230",0.518
"AT4G02280",0.518
"AT3G25290",0.518
"AT5G09620",0.518
"AT1G21410",0.518
"AT2G39400",0.518
"AT5G11220",0.517
"AT1G03470",0.517
"AT4G05050",0.517
"AT1G69800",0.517
"ATMG00010",0.517
"AT2G46800",0.517
"AT2G42290",0.517
"AT3G56590",0.517
"AT1G62970",0.516
"AT4G02630",0.516
"AT1G64140",0.516
"AT5G03450",0.516
"AT1G28150",0.516
"AT4G34680",0.516
"AT4G14460",0.516
"AT4G22360",0.516
"AT2G07686",0.516
"AT3G14980",0.516
"AT1G07090",0.515
"AT5G24970",0.515
"AT1G12600",0.515
"AT2G18070",0.515
"AT3G26614",0.515
"AT5G02240",0.515
"AT1G75830",0.515
"AT5G47360",0.515
"AT1G68070",0.515
"AT5G46540",0.515
"AT4G24110",0.515
"AT4G22110",0.514
"AT5G17040",0.514
"AT4G20390",0.514
"AT1G77370",0.514
"AT1G24290",0.513
"AT3G29796",0.513
"AT5G23790",0.513
"AT1G19140",0.513
"AT3G57020",0.513
"AT2G16390",0.513
"AT1G03905",0.513
"AT3G57880",0.512
"AT3G21370",0.512
"AT1G24650",0.512
"AT5G48670",0.512
"AT1G34140",0.512
"AT5G54400",0.512
"AT2G01400",0.511
"AT5G58440",0.511
"AT3G29770",0.511
"AT3G11930",0.511
"AT5G63280",0.511
"AT5G51160",0.511
"AT5G51570",0.511
"AT2G45290",0.511
"AT3G07160",0.51
"AT4G11600",0.51
"AT1G25460",0.51
"AT2G23110",0.51
"AT5G04770",0.51
"AT1G50110",0.509
"AT1G65480",0.509
"AT2G29380",0.509
"AT3G11290",0.509
"AT1G03970",0.509
"AT1G36240",0.509
"AT3G22500",0.508
"AT5G61510",0.508
"ATMG00740",0.508
"AT1G50380",0.508
"AT5G47635",0.507
"AT1G47340",0.507
"AT2G27090",0.507
"AT2G35330",0.507
"AT1G05000",0.507
"AT3G26750",0.507
"AT4G18800",0.507
"AT2G01240",0.507
"AT1G60140",0.507
"AT3G25280",0.507
"AT2G35590",0.507
"AT3G53230",0.507
"ATMG00580",0.506
"AT2G17710",0.506
"AT3G52110",0.506
"AT5G51940",0.506
"AT3G57340",0.506
"AT1G40150",0.506
"AT3G52230",0.506
"AT4G30080",0.506
"AT3G60290",0.506
"AT5G43000",0.506
"AT1G27220",0.506
"AT2G17760",0.505
"AT3G61040",0.505
"AT2G15660",0.505
"AT1G03790",0.505
"AT3G12680",0.505
"AT2G34890",0.505
"ATMG00140",0.504
"AT2G40060",0.504
"AT3G17140",0.504
"AT1G28360",0.504
"AT2G15410",0.503
"AT2G20810",0.503
"AT3G23090",0.503
"AT3G06400",0.503
"AT5G09250",0.503
"AT2G28120",0.503
"AT1G72175",0.503
"AT1G30100",0.503
"AT2G04750",0.503
"AT3G51500",0.503
"AT5G19560",0.502
"AT4G19720",0.502
"AT5G62400",0.502
"AT1G68140",0.502
"AT3G51890",0.502
"AT2G14850",0.502
"AT1G14930",0.502
"AT3G48050",0.502
"AT1G30700",0.501
"AT5G63070",0.501
"AT5G67360",0.501
"AT3G12010",0.501
"AT1G76220",0.501
"AT5G15530",0.501
"AT2G35610",0.501
